date,Q_grdc_m3s,Q_model_raw_m3s,Q_model_annual_fdc_m3s,Q_model_two_season_fdc_m3s,Q_model_four_season_fdc_m3s,month,two_season,four_season
2015-09-01,1158.0,2394.957763671875,1826.9527856296058,1658.685709815655,1467.2919524363808,9,jul_dec,herfst
2015-09-02,1153.0,2338.547119140625,1805.3109874317756,1634.606006105565,1451.9727591054022,9,jul_dec,herfst
2015-09-03,1187.0,2276.03466796875,1779.6003991728278,1608.2374994906443,1428.6733261764107,9,jul_dec,herfst
2015-09-04,1200.0,2212.1552734375,1754.0856857456004,1580.554200993794,1409.9165148489715,9,jul_dec,herfst
2015-09-05,1169.0,2145.70166015625,1730.809741315408,1553.683878172812,1383.8979702602596,9,jul_dec,herfst
2015-09-06,1144.0,2072.846923828125,1708.3682923288206,1523.1782634258923,1362.734430495896,9,jul_dec,herfst
2015-09-07,1119.0,1994.437255859375,1677.7221215948884,1481.5413148763546,1323.991924699256,9,jul_dec,herfst
2015-09-08,1100.0,1907.09228515625,1644.497101419916,1454.2675689746136,1297.5547547022334,9,jul_dec,herfst
2015-09-09,1089.0,1809.082275390625,1599.3403822017442,1421.7449903818808,1251.3681498773274,9,jul_dec,herfst
2015-09-10,1066.0,1703.4814453125,1552.2868364938554,1381.7930832177044,1219.4834702260105,9,jul_dec,herfst
2015-09-11,1049.0,1596.9423828125,1501.8005754790431,1339.6992969509815,1184.860507914383,9,jul_dec,herfst
2015-09-12,1032.0,1504.2440185546875,1463.2189669517234,1297.634083287746,1151.7244705780456,9,jul_dec,herfst
2015-09-13,1019.0,1427.15576171875,1435.4606505507898,1259.0357277291023,1122.1390135548836,9,jul_dec,herfst
2015-09-14,1055.0,1386.9873046875,1418.868422292172,1243.9532151441458,1111.1776089543707,9,jul_dec,herfst
2015-09-15,1043.0,1384.5208740234375,1417.7202959688059,1242.6360220529612,1110.6604889243408,9,jul_dec,herfst
2015-09-16,1030.0,1452.829833984375,1444.9784345682122,1271.204483141656,1133.2481324349828,9,jul_dec,herfst
2015-09-17,1076.0,1597.711669921875,1502.112178932553,1340.0612921935267,1185.0466011839715,9,jul_dec,herfst
2015-09-18,1182.0,1788.1617431640625,1587.487860036492,1414.7630360816627,1246.7344201428073,9,jul_dec,herfst
2015-09-19,1333.0,1996.4005126953125,1678.196894726032,1482.097123395224,1324.8741073073318,9,jul_dec,herfst
2015-09-20,1357.0,2185.70849609375,1743.8875796992586,1568.2805215384528,1398.6204149837924,9,jul_dec,herfst
2015-09-21,1299.0,2337.3125,1804.9300243071987,1634.0773281616584,1451.6954958354643,9,jul_dec,herfst
2015-09-22,1277.0,2480.959716796875,1866.6287242192018,1681.7550729308202,1500.3237772852049,9,jul_dec,herfst
2015-09-23,1268.0,2627.2412109375,1919.726080862419,1722.653810542202,1537.9491264959265,9,jul_dec,herfst
2015-09-24,1271.0,2799.74755859375,1982.4050669758014,1774.2383967180465,1603.9911844652418,9,jul_dec,herfst
2015-09-25,1274.0,2993.759765625,2055.7438712214494,1843.438631394281,1675.9656352184513,9,jul_dec,herfst
2015-09-26,1272.0,3177.45068359375,2136.147624377903,1908.4499006008386,1740.8354557550588,9,jul_dec,herfst
2015-09-27,1254.0,3310.21630859375,2193.8713206824455,1945.0019235918933,1783.4715785003957,9,jul_dec,herfst
2015-09-28,1241.0,3365.31884765625,2213.761743349328,1962.6112091532843,1797.9044245504301,9,jul_dec,herfst
2015-09-29,1221.0,3339.056640625,2203.573534786418,1954.1102227853614,1791.3834241189857,9,jul_dec,herfst
2015-09-30,1179.0,3245.9970703125,2166.4263733772727,1926.5157811366503,1763.370781144581,9,jul_dec,herfst
2015-10-01,1139.0,3107.0478515625,2111.314003204141,1886.3098495106485,1717.4785448229445,10,jul_dec,herfst
2015-10-02,1107.0,2941.281494140625,2034.6018818841267,1822.5319690775714,1655.075700831813,10,jul_dec,herfst
2015-10-03,1076.0,2762.822998046875,1969.2164551334376,1761.882215270317,1583.3703536986582,10,jul_dec,herfst
2015-10-04,1042.0,2580.42236328125,1906.719559813922,1709.5326630765505,1525.0293973722735,10,jul_dec,herfst
2015-10-05,1018.0,2401.23046875,1829.7319392800882,1661.3567609328034,1469.4024065850717,10,jul_dec,herfst
2015-10-06,1019.0,2232.948974609375,1762.0333851069804,1590.7376895058483,1415.4703743839034,10,jul_dec,herfst
2015-10-07,1046.0,2071.995849609375,1708.0493156244702,1522.804815111209,1362.4104010796116,10,jul_dec,herfst
2015-10-08,1068.0,1925.3123779296875,1652.2050365812283,1459.4531277039016,1300.5643528787823,10,jul_dec,herfst
2015-10-09,1094.0,1791.0386962890625,1589.1177970913036,1415.8784424427163,1247.3597337950573,10,jul_dec,herfst
2015-10-10,1092.0,1671.6309814453125,1537.0400912610983,1372.0685140193898,1211.3524908271918,10,jul_dec,herfst
2015-10-11,1095.0,1567.6658935546875,1489.9419923204232,1325.9189559275262,1177.7784217313956,10,jul_dec,herfst
2015-10-12,1086.0,1478.615966796875,1454.015511052579,1284.7076746812897,1141.3203673727776,10,jul_dec,herfst
2015-10-13,1064.0,1402.4443359375,1426.0520910976068,1250.6680968673652,1114.4183813712234,10,jul_dec,herfst
2015-10-14,1046.0,1340.9437255859375,1398.6448963608048,1222.9184916067297,1102.4868511708673,10,jul_dec,herfst
2015-10-15,1043.0,1305.1094970703125,1382.3253309448062,1206.535435007314,1093.2460855367503,10,jul_dec,herfst
2015-10-16,1074.0,1309.8197021484375,1384.604437903763,1208.8454181502918,1094.6778134091383,10,jul_dec,herfst
2015-10-17,1114.0,1344.015625,1399.9335859673645,1224.1313696581433,1103.0479621897612,10,jul_dec,herfst
2015-10-18,1115.0,1398.8236083984375,1424.3782353430274,1249.442068399158,1113.6592476315195,10,jul_dec,herfst
2015-10-19,1122.0,1446.3385009765625,1442.703464788771,1267.7457936289693,1131.3630962776804,10,jul_dec,herfst
2015-10-20,1112.0,1474.87451171875,1452.7042707844203,1282.7933477677584,1139.7980609805722,10,jul_dec,herfst
2015-10-21,1101.0,1486.410888671875,1456.747340043233,1288.6959702568352,1144.49193008014,10,jul_dec,herfst
2015-10-22,1089.0,1491.9271240234375,1458.742723553596,1291.5183689157445,1146.7363510771177,10,jul_dec,herfst
2015-10-23,1082.0,1501.4805908203125,1462.2146736113189,1296.4064293694737,1150.623422622526,10,jul_dec,herfst
2015-10-24,1082.0,1522.0374755859375,1469.6855194064767,1304.6710476900864,1158.7383912116677,10,jul_dec,herfst
2015-10-25,1064.0,1554.9091796875,1484.354987473421,1319.6032596518216,1172.873028700402,10,jul_dec,herfst
2015-10-26,1057.0,1595.6370849609375,1501.271858289519,1339.085076841725,1184.544751752576,10,jul_dec,herfst
2015-10-27,1031.0,1635.3775634765625,1519.3584232834048,1357.9322593439383,1202.5680015109622,10,jul_dec,herfst
2015-10-28,1017.0,1664.2713623046875,1533.4321840010584,1369.395832008038,1209.5706022352083,10,jul_dec,herfst
2015-10-29,998.0,1672.7713623046875,1537.5991403508858,1372.4826489563618,1211.628596370836,10,jul_dec,herfst
2015-10-30,982.0,1656.9100341796875,1529.823438945337,1366.7225293705765,1207.7882998691284,10,jul_dec,herfst
2015-10-31,973.0,1617.0081787109375,1510.490181816302,1349.1706177760213,1192.055911225794,10,jul_dec,herfst
2015-11-01,963.0,1556.7667236328125,1485.2029682974514,1320.522907415306,1173.7379262533802,11,jul_dec,herfst
2015-11-02,951.0,1481.649658203125,1455.0787065874658,1286.2598721512763,1142.554702069648,11,jul_dec,herfst
2015-11-03,951.0,1397.3968505859375,1423.7140779331041,1248.9589484525477,1113.3601088583946,11,jul_dec,herfst
2015-11-04,953.0,1309.3038330078125,1384.3548264900753,1208.5924251278943,1094.521008298769,11,jul_dec,herfst
2015-11-05,945.0,1223.0579833984375,1343.5493802749304,1170.450568339856,1061.8276554473282,11,jul_dec,herfst
2015-11-06,945.0,1139.1607666015625,1306.1243228412989,1139.2089516397584,1030.1503145421293,11,jul_dec,herfst
2015-11-07,945.0,1060.1524658203125,1276.0995720107944,1112.923210978361,1002.9256271440926,11,jul_dec,herfst
2015-11-08,945.0,986.760498046875,1245.6293736870107,1085.6952535263458,980.7580572430569,11,jul_dec,herfst
2015-11-09,939.0,922.5429077148438,1213.10817114992,1060.122834395929,964.0701103410448,11,jul_dec,herfst
2015-11-10,942.0,865.1041870117188,1180.0656156251534,1030.3794876335537,953.7798731225091,11,jul_dec,herfst
2015-11-11,926.0,815.855712890625,1151.0471895222372,1003.103898863866,944.8330241596582,11,jul_dec,herfst
2015-11-12,911.0,773.7957153320312,1129.7358720642173,984.4955214737465,937.0186283133468,11,jul_dec,herfst
2015-11-13,904.0,740.2646484375,1115.8444967784317,972.8243590855168,930.7888364666403,11,jul_dec,herfst
2015-11-14,903.0,721.1928100585938,1107.2464560126627,966.1860220632436,927.2454483720018,11,jul_dec,herfst
2015-11-15,930.0,724.4087524414062,1108.6962797348672,967.3053955057604,927.8429435754481,11,jul_dec,herfst
2015-11-16,955.0,757.4083251953125,1122.9731213030905,978.7915606661019,933.9739882551094,11,jul_dec,herfst
2015-11-17,1025.0,850.3433227539062,1171.248920658547,1021.8754353872542,951.1354410581433,11,jul_dec,herfst
2015-11-18,1113.0,986.857177734375,1245.6703070304782,1085.7568205368693,980.7876843935404,11,jul_dec,herfst
2015-11-19,1180.0,1157.47216796875,1313.9374936439567,1148.304670726817,1036.7751790054247,11,jul_dec,herfst
2015-11-20,1224.0,1330.7587890625,1394.372223310008,1218.8971731000854,1100.6264777211784,11,jul_dec,herfst
2015-11-21,1276.0,1494.278076171875,1459.5971137578035,1292.7212407600416,1147.6928958995477,11,jul_dec,herfst
2015-11-22,1380.0,1661.02001953125,1531.8382777169124,1368.2150908341725,1208.7833970163085,11,jul_dec,herfst
2015-11-23,1726.0,1865.8433837890625,1627.918109360539,1443.1728499327821,1280.4884641011765,11,jul_dec,herfst
2015-11-24,2086.0,2151.749755859375,1732.4152679371064,1556.1173983081565,1385.5580130708695,11,jul_dec,herfst
2015-11-25,2209.0,2512.32177734375,1879.8249268437287,1691.21451269007,1508.3253554439138,11,jul_dec,herfst
2015-11-26,2034.0,2917.908935546875,2025.6795217919766,1813.8441796278698,1646.0677473799285,11,jul_dec,herfst
2015-11-27,1844.0,3331.56298828125,2200.970885306206,1951.6845532159923,1789.3276703780477,11,jul_dec,herfst
2015-11-28,1748.0,3748.346923828125,2370.695716293786,2080.3993264750206,1886.789305871719,11,jul_dec,herfst
2015-11-29,1720.0,4253.16943359375,2584.8449244018702,2221.796778575828,1993.1379411503033,11,jul_dec,herfst
2015-11-30,1815.0,5030.35986328125,2918.18158119535,2480.164657285456,2179.3970832489026,11,jul_dec,herfst
2015-12-01,2100.0,5963.900390625,3346.8974610126925,2766.5595743982653,3433.90782663962,12,jul_dec,winter
2015-12-02,2601.0,6761.9658203125,3702.508546580131,3105.313363374658,3781.352209368571,12,jul_dec,winter
2015-12-03,3006.0,7199.66357421875,3939.1557137887107,3369.673701813556,3935.622400899651,12,jul_dec,winter
2015-12-04,3043.0,7268.1064453125,3981.050058996858,3406.239425326493,4000.623007660019,12,jul_dec,winter
2015-12-05,2944.0,7035.07666015625,3845.289316155521,3255.273211019501,3851.5922817811515,12,jul_dec,winter
2015-12-06,2690.0,6605.01904296875,3631.196284507533,3029.8840306799666,3729.811339339687,12,jul_dec,winter
2015-12-07,2434.0,6062.6103515625,3394.558783794896,2791.4786851950744,3491.350597744545,12,jul_dec,winter
2015-12-08,2166.0,5489.48046875,3110.3381902867673,2600.6346805894873,3225.580398384069,12,jul_dec,winter
2015-12-09,1955.0,4923.8505859375,2877.201564317166,2443.431892869589,2988.179039778434,12,jul_dec,winter
2015-12-10,1831.0,4393.89111328125,2643.5332265519924,2266.728006276624,2706.846605741763,12,jul_dec,winter
2015-12-11,1738.0,3946.75341796875,2457.4127232050428,2142.4530787956232,2492.297796258785,12,jul_dec,winter
2015-12-12,1702.0,3575.45556640625,2296.465287737152,2022.1649727982535,2319.3834330304185,12,jul_dec,winter
2015-12-13,1719.0,3282.792724609375,2184.750674775803,1937.0313964649529,2188.2898975575954,12,jul_dec,winter
2015-12-14,1770.0,3043.148681640625,2079.8051284827666,1865.0052519998947,2091.497140958176,12,jul_dec,winter
2015-12-15,1790.0,2835.405517578125,1994.1940799468189,1787.8415599388743,2007.4240152812336,12,jul_dec,winter
2015-12-16,1742.0,2664.889404296875,1931.438443621033,1731.147082344684,1941.5800246260303,12,jul_dec,winter
2015-12-17,1695.0,2525.937744140625,1885.5862446386118,1694.4467091243437,1863.8634651526988,12,jul_dec,winter
2015-12-18,1657.0,2421.390869140625,1838.8962163846586,1666.1127999356247,1803.7761920609262,12,jul_dec,winter
2015-12-19,1655.0,2339.74658203125,1805.6811024863628,1635.1196297437718,1757.4064036352393,12,jul_dec,winter
2015-12-20,1674.0,2268.50146484375,1775.9594518510764,1605.2663618390225,1735.6319127825275,12,jul_dec,winter
2015-12-21,1654.0,2207.919189453125,1752.4522151290348,1578.4796250328136,1715.8175388628665,12,jul_dec,winter
2015-12-22,1610.0,2157.396728515625,1733.9143124920608,1558.2263852739118,1689.069749672578,12,jul_dec,winter
2015-12-23,1581.0,2114.31494140625,1722.4778274379785,1541.055074693223,1674.8815439281839,12,jul_dec,winter
2015-12-24,1555.0,2081.9375,1711.7753771212754,1527.1671756454068,1665.2882278271745,12,jul_dec,winter
2015-12-25,1544.0,2056.6474609375,1702.296846183158,1515.3470237368147,1658.6179360705469,12,jul_dec,winter
2015-12-26,1554.0,2029.0980224609373,1689.2571658207144,1500.2984179789746,1651.351723791641,12,jul_dec,winter
2015-12-27,1515.0,1990.64990234375,1676.8062283432025,1480.4690948237253,1637.2742589429772,12,jul_dec,winter
2015-12-28,1462.0,1934.4725341796875,1656.9214396632092,1462.9197917384831,1612.8122278459502,12,jul_dec,winter
2015-12-29,1402.0,1860.051025390625,1625.1586749206438,1440.3163437883193,1579.7517440972638,12,jul_dec,winter
2015-12-30,1330.0,1771.1207275390625,1580.4747091333757,1408.1561654094353,1543.928387273791,12,jul_dec,winter
2015-12-31,1288.0,1677.0272216796875,1539.6854909681363,1374.0227967318422,1516.1489931140231,12,jul_dec,winter
2016-01-01,1237.0,1579.6815185546875,1494.8089791715624,1753.6463907402251,1483.6142349099239,1,jan_jun,winter
2016-01-02,1203.0,1491.106689453125,1458.4445587183254,1716.7689868715959,1457.569555465639,1,jan_jun,winter
2016-01-03,1191.0,1431.1348876953125,1436.9756518968713,1689.35458695729,1430.1858578320857,1,jan_jun,winter
2016-01-04,1197.0,1421.4022216796875,1433.2700637346757,1684.1485673003135,1424.9503238958075,1,jan_jun,winter
2016-01-05,1255.0,1468.7481689453125,1450.5572164503883,1707.8357524683215,1447.6754836078974,1,jan_jun,winter
2016-01-06,1355.0,1595.8065185546875,1501.3404881837546,1761.7453326726484,1487.5971158405366,1,jan_jun,winter
2016-01-07,1550.0,1831.183837890625,1611.406571564626,1873.9107035132022,1567.0184555984476,1,jan_jun,winter
2016-01-08,1879.0,2168.2568359375,1737.1580686270818,1991.7917223925601,1693.2340887987295,1,jan_jun,winter
2016-01-09,2078.0,2580.763427734375,1906.8143093050037,2165.3215907611175,1900.7748978258937,1,jan_jun,winter
2016-01-10,2196.0,3028.882568359375,2071.006414801377,2375.579674492857,2083.9580440620603,1,jan_jun,winter
2016-01-11,2222.0,3515.428466796875,2271.1039313593296,2599.2295572394346,2288.0004410742877,1,jan_jun,winter
2016-01-12,2254.0,4110.900390625,2523.334726171459,2871.0789258809173,2566.1825943605804,1,jan_jun,winter
2016-01-13,2610.0,4938.73388671875,2882.9279942811045,3206.5094892473326,2993.542228178166,1,jan_jun,winter
2016-01-14,3184.0,6060.25830078125,3393.423300511028,3740.3891394884363,3489.9818573117527,1,jan_jun,winter
2016-01-15,3717.0,7350.42138671875,4027.88322006352,4337.398881736533,4041.2935541144184,1,jan_jun,winter
2016-01-16,3953.0,8568.818359375,4627.701933264688,5182.189514690646,4512.398792631948,1,jan_jun,winter
2016-01-17,3819.0,9433.1005859375,5175.330415408133,5685.100368708401,5011.965363519568,1,jan_jun,winter
2016-01-18,3508.0,9796.6357421875,5351.948667122677,5883.7620955403745,5186.576115196739,1,jan_jun,winter
2016-01-19,3154.0,9683.4755859375,5296.971456206451,5828.326486805627,5137.314626426828,1,jan_jun,winter
2016-01-20,2789.0,9222.8720703125,5069.840414521736,5564.839902582348,4895.485173316954,1,jan_jun,winter
2016-01-21,2498.0,8557.7998046875,4621.35500044986,5173.730890271731,4509.137139691892,1,jan_jun,winter
2016-01-22,2304.0,7824.1982421875,4245.505003734007,4697.951222435146,4228.815629341038,1,jan_jun,winter
2016-01-23,2147.0,7086.60595703125,3872.7822798100315,4170.882906261748,3870.007659320568,1,jan_jun,winter
2016-01-24,2035.0,6392.50634765625,3551.5748081755046,3873.9153540117736,3639.029340386878,1,jan_jun,winter
2016-01-25,1964.0,5753.681640625,3241.921636373739,3548.055240414199,3337.6814538528183,1,jan_jun,winter
2016-01-26,1974.0,5178.9560546875,2991.326998319042,3311.920415260247,3092.9685601792476,1,jan_jun,winter
2016-01-27,2037.0,4692.37890625,2774.029127693514,3102.014948525365,2878.972204758922,1,jan_jun,winter
2016-01-28,2108.0,4286.6484375,2601.4191235340786,2941.643835116613,2651.8488992579682,1,jan_jun,winter
2016-01-29,2161.0,3946.63525390625,2457.3663463732983,2779.517509335842,2492.231223410956,1,jan_jun,winter
2016-01-30,2176.0,3764.4150390625,2376.5568960566993,2714.013523740198,2410.7636095315497,1,jan_jun,winter
2016-01-31,2315.0,3750.10205078125,2371.3359354127647,2706.991516659498,2400.7512007550076,1,jan_jun,winter
2016-02-01,2559.0,3900.908935546875,2437.374734921275,2762.9989582346184,2466.469319414691,2,jan_jun,winter
2016-02-02,2931.0,4236.62255859375,2576.4466956720426,2924.161335250927,2627.3494916881505,2,jan_jun,winter
2016-02-03,3430.0,4702.685546875,2777.9864350421763,3105.6080302305736,2884.2792311407984,2,jan_jun,winter
2016-02-04,4120.0,5226.59912109375,3009.094815408319,3325.574085188862,3112.8030386669666,2,jan_jun,winter
2016-02-05,4489.0,5728.9736328125,3228.642475236256,3534.16323716063,3319.5975756709195,2,jan_jun,winter
2016-02-06,4435.0,6153.02197265625,3438.2061766308543,3792.089212500077,3530.8418826644524,2,jan_jun,winter
2016-02-07,4284.0,6478.2880859375,3583.7143875744537,3902.5467551666916,3677.3003034803482,2,jan_jun,winter
2016-02-08,4146.0,6838.3623046875,3741.688158745175,4046.3225965672636,3798.7056563070714,2,jan_jun,winter
2016-02-09,4004.0,7482.56884765625,4096.593642591333,4432.581003328664,4103.116176123704,2,jan_jun,winter
2016-02-10,3959.0,8455.025390625,4562.154649801519,5094.833957499334,4478.714413726775,2,jan_jun,winter
2016-02-11,4397.0,9492.478515625,5204.178316227452,5719.0672997909405,5044.864575709101,2,jan_jun,winter
2016-02-12,5048.0,10198.755859375,5573.535967747652,6078.995508826383,5381.775329236728,2,jan_jun,winter
2016-02-13,5230.0,10436.26953125,5745.432532477929,6194.310816069834,5519.916800435655,2,jan_jun,winter
2016-02-14,5074.0,10330.318359375,5668.752136226699,6142.870442801556,5455.453423957768,2,jan_jun,winter
2016-02-15,4652.0,10010.7666015625,5455.981020997518,5987.724809114723,5285.331769133931,2,jan_jun,winter
2016-02-16,4479.0,9554.2529296875,5234.190514015844,5754.405131139527,5079.091595189609,2,jan_jun,winter
2016-02-17,4350.0,8996.84765625,4905.922695977006,5436.869770446912,4781.901603239799,2,jan_jun,winter
2016-02-18,4162.0,8369.853515625,4513.093753552473,5029.449982730211,4449.817654319125,2,jan_jun,winter
2016-02-19,3850.0,7710.5732421875,4200.538549131723,4611.04160137394,4188.678857633,2,jan_jun,winter
2016-02-20,3529.0,7152.9443359375,3910.558551438005,4210.406968059472,3908.5081663805217,2,jan_jun,winter
2016-02-21,3322.0,6797.6171875,3720.79219864851,4026.7285900592788,3789.4504106645422,2,jan_jun,winter
2016-02-22,3313.0,6771.57080078125,3707.4344199720435,4014.7559026016897,3783.533978860628,2,jan_jun,winter
2016-02-23,3641.0,6983.228515625,3817.6262343826543,4116.895999819217,3834.4326472108846,2,jan_jun,winter
2016-02-24,3999.0,7262.3701171875,3977.5388136786014,4278.103923136724,3996.5953426472634,2,jan_jun,winter
2016-02-25,4255.0,7433.23779296875,4070.94382997084,4393.379033942382,4080.9651186073215,2,jan_jun,winter
2016-02-26,4458.0,7391.40625,4049.1934083434994,4364.998662914226,4061.543544669362,2,jan_jun,winter
2016-02-27,4428.0,7130.80908203125,3897.009412519677,4197.218898683594,3895.6616284737725,2,jan_jun,winter
2016-02-28,4146.0,6713.6552734375,3677.732688037313,3988.133994721891,3767.332664647089,2,jan_jun,winter
2016-02-29,3794.0,6222.4228515625,3471.5504410939648,3816.9090090812538,3557.8104251981554,2,jan_jun,winter
2016-03-01,3472.0,5737.64697265625,3233.303906390857,3539.1977682732545,3682.873246555974,3,jan_jun,lente
2016-03-02,3204.0,5310.9560546875,3040.5545571790412,3349.749307615941,3450.804889610179,3,jan_jun,lente
2016-03-03,2970.0,4971.09423828125,2895.3788134612523,3220.8252743043226,3323.022089751243,3,jan_jun,lente
2016-03-04,2870.0,4794.68701171875,2813.6552627709566,3137.6814081827106,3254.0660038644974,3,jan_jun,lente
2016-03-05,2944.0,4805.97705078125,2819.2864872465016,3141.795289532383,3259.298517826386,3,jan_jun,lente
2016-03-06,3162.0,5019.3623046875,2913.9502114214647,3242.178418829153,3331.5485236801837,3,jan_jun,lente
2016-03-07,3458.0,5375.5615234375,3065.5111118743666,3378.718688219615,3480.285338470912,3,jan_jun,lente
2016-03-08,3624.0,5760.87451171875,3245.787399045497,3551.2442479625565,3701.6633955248694,3,jan_jun,lente
2016-03-09,3655.0,6067.1689453125,3396.759504562633,3744.240656139314,3899.1202323389066,3,jan_jun,lente
2016-03-10,3553.0,6235.42578125,3477.7887306564926,3821.267159706664,3975.6261570725937,3,jan_jun,lente
2016-03-11,3375.0,6250.04638671875,3484.8031168514153,3826.1675015833694,3982.274106532244,3,jan_jun,lente
2016-03-12,3166.0,6121.802734375,3423.1346809446068,3774.6897621992807,3923.962067326725,3,jan_jun,lente
2016-03-13,2953.0,5873.7890625,3303.319567127204,3601.3056698992905,3756.7084307396667,3,jan_jun,lente
2016-03-14,2741.0,5535.01416015625,3130.1867656697577,3443.550083122388,3559.0988228929778,3,jan_jun,lente
2016-03-15,2588.0,5136.96728515625,2970.497304773464,3295.187742726721,3372.108192958377,3,jan_jun,lente
2016-03-16,2455.0,4708.8232421875,2780.343046439404,3107.747742047632,3214.6624564170274,3,jan_jun,lente
2016-03-17,2315.0,4275.435546875,2596.145904935064,2938.012965942003,2999.5255970398994,3,jan_jun,lente
2016-03-18,2199.0,3855.8955078125,2416.933107225378,2747.8063825952777,2794.389144914523,3,jan_jun,lente
2016-03-19,2125.0,3461.968505859375,2250.4087315275165,2575.8609394649025,2664.9756236660805,3,jan_jun,lente
2016-03-20,2055.0,3100.24169921875,2108.7158412065137,2410.153823891626,2543.761663907961,3,jan_jun,lente
2016-03-21,1977.0,2773.73095703125,1973.2246119519516,2255.0611891751414,2400.304747463982,3,jan_jun,lente
2016-03-22,1945.0,2482.379638671875,1867.226184221726,2110.221089392169,2220.8421488622294,3,jan_jun,lente
2016-03-23,1906.0,2223.27490234375,1758.3400167233006,2006.4241517528958,2119.8149963619207,3,jan_jun,lente
2016-03-24,1863.0,1995.5574951171875,1677.9930283302303,1943.6420330413275,2012.9659535562778,3,jan_jun,lente
2016-03-25,1837.0,1802.086669921875,1595.3770237183285,1860.4022055501555,1946.6790868799922,3,jan_jun,lente
2016-03-26,1839.0,1631.584228515625,1517.5271038990916,1782.3037575153244,1849.5576819755117,3,jan_jun,lente
2016-03-27,1814.0,1491.1328125,1458.4540524357406,1716.7794242035732,1803.353320551484,3,jan_jun,lente
2016-03-28,1827.0,1381.811767578125,1416.4592037889267,1664.7123304186848,1747.8986434695075,3,jan_jun,lente
2016-03-29,1855.0,1301.340576171875,1380.5016791706448,1631.1302019669918,1713.227386414132,3,jan_jun,lente
2016-03-30,1879.0,1250.542724609375,1360.4361227188133,1591.324881875979,1682.8715256659384,3,jan_jun,lente
2016-03-31,1921.0,1232.4281005859375,1349.4140645581022,1578.6861967772847,1668.4706339428278,3,jan_jun,lente
2016-04-01,1965.0,1254.033935546875,1361.703606974025,1594.0769185880122,1685.0988637211597,4,jan_jun,lente
2016-04-02,2137.0,1334.759033203125,1396.0503619313852,1646.8391190876728,1728.124383756639,4,jan_jun,lente
2016-04-03,2572.0,1502.01220703125,1462.4078751970358,1721.126231564078,1806.4977219506052,4,jan_jun,lente
2016-04-04,2747.0,1758.2354736328125,1575.696281752608,1838.9735666466524,1933.584249288241,4,jan_jun,lente
2016-04-05,2605.0,2065.330810546875,1705.5513052891938,1968.1193619789117,2054.0568891403714,4,jan_jun,lente
2016-04-06,2477.0,2362.95166015625,1812.841431350275,2055.3987265168657,2182.75896602536,4,jan_jun,lente
2016-04-07,2442.0,2611.649658203125,1915.394665866746,2179.221299401003,2303.150020608558,4,jan_jun,lente
2016-04-08,2503.0,2786.243408203125,1977.8223434389067,2260.090687091303,2406.5481347116274,4,jan_jun,lente
2016-04-09,2509.0,2870.563720703125,2007.2827838484127,2297.1922688545283,2446.8011665299045,4,jan_jun,lente
2016-04-10,2398.0,2860.813232421875,2003.4550890343924,2292.6621041679105,2442.2585906441896,4,jan_jun,lente
2016-04-11,2290.0,2769.150146484375,1971.5413816561577,2253.2198891146363,2398.0190423084223,4,jan_jun,lente
2016-04-12,2202.0,2623.400634765625,1918.6591486904738,2184.5095831434337,2311.254678898299,4,jan_jun,lente
2016-04-13,2109.0,2448.789794921875,1852.0930778585353,2093.0530198180986,2209.3451619382627,4,jan_jun,lente
2016-04-14,2033.0,2270.2080078125,1776.7842581052587,2021.4158068389986,2142.2730887622065,4,jan_jun,lente
2016-04-15,2032.0,2111.5888671875,1721.7541641651458,1981.0260417945565,2072.0387934493147,4,jan_jun,lente
2016-04-16,2080.0,1978.8472900390625,1673.9520102414253,1937.1948265436658,2009.6420500045217,4,jan_jun,lente
2016-04-17,2077.0,1893.4853515625,1639.1910427900743,1900.5262186924074,1986.1114755947974,4,jan_jun,lente
2016-04-18,2116.0,1886.6822509765625,1636.5381562800474,1898.0527820378732,1983.078557736786,4,jan_jun,lente
2016-04-19,2438.0,2008.5828857421875,1681.1429501225296,1948.6675478497614,2020.3102480385317,4,jan_jun,lente
2016-04-20,3009.0,2308.512939453125,1795.297795567691,2033.7063223475182,2163.023773803545,4,jan_jun,lente
2016-04-21,3358.0,2794.929931640625,1980.8122930690054,2263.58231722256,2410.882483666209,4,jan_jun,lente
2016-04-22,3300.0,3400.494140625,2227.3893644841437,2549.1882061746114,2652.617566616063,4,jan_jun,lente
2016-04-23,3131.0,4004.618408203125,2480.1234768743248,2812.269715902562,2887.602578871545,4,jan_jun,lente
2016-04-24,2913.0,4493.509765625,2684.651389855085,3015.0377681671357,3116.9566303638176,4,jan_jun,lente
2016-04-25,2721.0,4806.0390625,2819.317417335092,3141.8261272590157,3259.3273734921627,4,jan_jun,lente
2016-04-26,2602.0,4938.7470703125,2882.9330667396534,3206.515321492203,3317.3080429495217,4,jan_jun,lente
2016-04-27,2590.0,4952.10498046875,2888.072594462611,3212.424681600301,3319.6676845688357,4,jan_jun,lente
2016-04-28,2688.0,4906.984375,2869.66673068066,3192.0250898820746,3306.299853177172,4,jan_jun,lente
2016-04-29,2751.0,4835.9560546875,2834.2393585000705,3156.703509233683,3273.2485281546333,4,jan_jun,lente
2016-04-30,2735.0,4737.75390625,2791.4511789203702,3117.833495839257,3227.938961749799,4,jan_jun,lente
