time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2030-04-18 00:00:00+00:00,,8.57493250805419e-06,2.621347583442457e-12,-2.4759975758570363e-07,9.668932321460488e-13,-1.128670756855854e-08,-4.652370932944905e-07,4.0657032590856595e-14,-9.481582186054993e-12,-2.576370228268843e-10,9.462350607919445e-13,0.0,0.000713686036921212
2030-04-19 00:00:00+00:00,,8.426207386946771e-06,2.6242341633064825e-12,-2.478660690030665e-07,1.1461387394717804e-12,-1.129654414455672e-08,-4.636990809103736e-07,4.068934859186024e-14,-8.517686556075432e-12,-2.5626684108104314e-10,9.512178371362534e-13,0.0,0.0007002805155128386
2030-04-20 00:00:00+00:00,,8.307634743687231e-06,2.6198210267835975e-12,-2.479846727965196e-07,1.178557251790835e-12,-1.1307107250502213e-08,-4.622477831617289e-07,4.0671581228758635e-14,-8.280542918015499e-12,-2.5493471222937103e-10,9.499653667865982e-13,0.0,0.0006896215231125964
2030-04-21 00:00:00+00:00,,8.214286026486661e-06,2.659733544518872e-12,-2.47756020144152e-07,1.613265077082815e-12,-1.1299052360413953e-08,-4.6078599780230434e-07,4.0634457468746374e-14,-5.540123915181994e-12,-2.5366250766545306e-10,4.594108513750195e-12,0.0,0.0006812904237536184
2030-04-22 00:00:00+00:00,,8.14081522548804e-06,2.6187940704858192e-12,-2.475307212534972e-07,1.448785535984598e-12,-1.1291311885486266e-08,-4.597611393819534e-07,4.05652548769557e-14,-6.165845611860732e-12,-2.52406123779636e-10,1.5303621000647971e-12,0.0,0.0006747253745004249
2030-04-23 00:00:00+00:00,,8.08299046184402e-06,2.593675274553675e-12,-2.4712358026590664e-07,1.2133627436128336e-12,-1.1273940891953771e-08,-4.584620683090179e-07,4.077367919208888e-14,-7.335965168664416e-12,-2.5116003721237234e-10,2.3913729069874323e-12,0.0,0.000669625328687215
2030-04-24 00:00:00+00:00,,8.037482075451408e-06,2.646494134950217e-12,-2.4677714804965944e-07,1.1448619829934614e-12,-1.1260365084808655e-08,-4.57479870874522e-07,4.092264179432481e-14,-7.304767901672449e-12,-2.499347118156692e-10,8.922960027107907e-13,0.0,0.000665610197867042
2030-04-25 00:00:00+00:00,,7.351330168603454e-06,2.5779933743308447e-12,-2.4636779016873334e-07,1.2456147224781944e-12,-1.1243272091121526e-08,-4.561221658150316e-07,4.121282172952698e-14,-6.032896404661869e-12,-2.48744191910788e-10,3.2094175407559877e-12,0.0,0.0006033953852435192
2030-04-26 00:00:00+00:00,,6.21156686975155e-06,2.61021759762059e-12,-2.461000292441895e-07,1.4762080446928394e-12,-1.1242077491147029e-08,-4.555407144835044e-07,4.133091167490138e-14,-4.470535053258118e-12,-2.4759980177258e-10,3.1018933081827793e-12,0.0,0.0004998581098041588
2030-04-27 00:00:00+00:00,,5.418949967861408e-06,2.7344237985005293e-12,-2.4575174961682933e-07,1.7240098237891743e-12,-1.1227125895629797e-08,-4.5471935550267517e-07,4.1719601541869225e-14,-2.8401170304448442e-12,-2.4649990382208387e-10,1.0303703419992094e-12,0.0,0.00042790981157718065
2030-04-28 00:00:00+00:00,,4.838126642425777e-06,2.6525170948588084e-12,-2.4551948740736407e-07,1.875055666289427e-12,-1.1220882001339305e-08,-4.53690915946936e-07,4.183724425384748e-14,-1.8094414855340801e-12,-2.4543625465334173e-10,2.222585180136627e-12,0.0,0.00037522317303356225
2030-04-29 00:00:00+00:00,,4.537040695140604e-06,2.6720847756678268e-12,-2.452895557780721e-07,2.0482504581309513e-12,-1.1209202455120248e-08,-4.528090471467294e-07,4.2093644515113146e-14,-7.622236175564012e-13,-2.444104085785881e-10,2.855505111878931e-12,0.0,0.000347954121369316
2030-04-30 00:00:00+00:00,,4.420341610966716e-06,2.714328761754814e-12,-2.450487386340683e-07,2.3428481377152366e-12,-1.1196620519626777e-08,-4.5311747953746817e-07,4.238997390951238e-14,6.031286581276163e-13,-2.4343149718220047e-10,1.1744620033449227e-12,0.0,0.00033734020163053686
2030-05-01 00:00:00+00:00,,4.36959362559719e-06,3.1192270988356086e-12,-2.448041982461291e-07,2.3496760093166813e-12,-1.1181896297784988e-08,-4.522519816418935e-07,4.280182843352173e-14,7.933653733971369e-13,-2.424798140054918e-10,2.6396398088157635e-12,0.0,0.00033282927402795417
